Chase Cain,KING/NBC,8/14/22,2022,August,WA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,2,"7:36 AM, 8:36 AM",IQ,Found,52092,516,Y,2,2,2,,,Bern Interview,,
Chase Cain,KDLT/NBC,8/14/22,2022,August,SD,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,9:39 AM,IQ,Found,3793,28,Y,1,1,1,,,Bern Interview,,
Chase Cain,WVIR/NBC,8/14/22,2022,August,VA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,6:16 AM,IQ,Found,749,15,Y,1,1,1,,,Bern Interview,,
Chase Cain,WVIR/NBC,8/15/22,2022,August,VA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,12:27 PM,CR,Lost,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,KPNX/NBC,8/14/22,2022,August,AZ,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,8:50 AM,IQ,Found,29098,290,Y,1,1,1,,,Bern Interview,,
Chase Cain,WRDW/CBS,8/14/22,2022,August,VA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,6:53 PM,IQ,Found,22709,380,Y,1,1,1,,,Bern Interview,,
Chase Cain,KGET/NBC,8/14/22,2022,August,CA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,2,"5:19 PM, 11:18 PM",IQ,Found,14656,112,Y,2,2,2,,,Bern Interview,,
Chase Cain,KNSD/NBC,8/14/22,2022,August,CA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:16 PM,IQ,Found,56683,1065,Y,1,1,1,,,Bern Interview,,
Chase Cain,KATH/NBC,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:15 PM,IQ,Found,3862,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,KTVZ/NBC,8/14/22,2022,August,OR,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,3,"5:15 PM, 6:15 PM, 11:16 PM",IQ,Found,7406,113,Y,3,3,3,,,Bern Interview,,
Chase Cain,KTNL/NBC,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:16 PM,IQ,Found,705,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,KSBW/NBC,8/14/22,2022,August,CA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,3,"6:15 PM, 11:16 PM on 14th; 5:15 AM on 15th",IQ,Found,26652,295,Y,3,3,3,,,Bern Interview,,
Chase Cain,KTVA CBS,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:16 PM,IQ,Found,3695,62,Y,1,1,1,,,Bern Interview,,
Chase Cain,KNBC/NBC,8/14/22,2022,August,CA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,6:10 PM,IQ,Found,515729,5734,Y,1,1,1,,,Bern Interview,,
Chase Cain,KTUU/NBC,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:16 PM,IQ,Found,18442,469,Y,1,1,1,,,Bern Interview,,
Chase Cain,KTAL/NBC,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,2,10:16 PM on 15th; 5:42 AM on 16th,IQ,Found,32502,141,Y,2,2,2,,,Bern Interview,,
Chase Cain,WOWT/NBC,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,10:21 PM,IQ,Found,33261,258,Y,1,1,1,,,Bern Interview,,
Chase Cain,WITN/NBC,8/14/22,2022,August,NC,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,11:16 PM,IQ,Found,18137,152,Y,1,1,1,,,Bern Interview,,
Chase Cain,KPLC/NBC,8/14/22,2022,August,LA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,2,10:40:00 PM on 14th; 5:43 AM on 15th,IQ,Found,8336,382,Y,2,2,2,,,Bern Interview,,
Chase Cain,KWQC/NBC,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,3,"6:40 AM, 10:42 PM on 14th; 1:09 AM on 15th",IQ,Found,29029,404,Y,3,3,3,,,Bern Interview,,
Chase Cain,KSAN/NBC,8/14/22,2022,August,AK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,10:18 PM,IQ,Found,4314,79,Y,1,1,1,,,Bern Interview,,
Chase Cain,KTFT/NBC,8/14/22,2022,August,ID,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,10:47 PM,IQ,Found,1806,46,Y,1,1,1,,,Bern Interview,,
Chase Cain,KPVI/NBC,8/14/22,2022,August,ID,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,10:12 PM,IQ,Found,6865,93,Y,1,1,1,,,Bern Interview,,
Chase Cain,KFXO/FOX,8/14/22,2022,August,OR,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,10:16 PM,IQ,Found,1068,16,Y,1,1,1,,,Bern Interview,,
Chase Cain,KSNT/NBC,8/14/22,2022,August,OR,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,6:46 AM,CR,Lost,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,WMBF/NBC,8/14/22,2022,August,SC,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,7:20 AM,CR,Lost,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,WHO/NBC,8/14/22,2022,August,SC,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,8:22 AM,CR,Lost,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,WXXV/FOX,8/14/22,2022,August,MS,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,9:41 PM,CR,Lost,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,KTVB/NBC,8/15/22,2022,August,MS,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,4:19 AM,CR,Lost,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,WWLP/NBC,8/15/22,2022,August,MA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,2,"4:52 AM, 5:25 AM",IQ,Found,5194,47,Y,2,2,2,,,Bern Interview,,
Chase Cain,WLEX/NBC,8/15/22,2022,August,KY,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,4:52 AM,IQ,Found,3929,20,Y,1,1,1,,,Bern Interview,,
Chase Cain,WHEC/NBC,8/15/22,2022,August,NY,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,4:48 AM,IQ,Found,3288,21,Y,1,1,1,,,Bern Interview,,
Chase Cain,WVBT/NBC,8/15/22,2022,August,VA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:48 AM,IQ,Found,3287,21,Y,1,1,1,,,Bern Interview,,
Chase Cain,WAVY/NBC,8/15/22,2022,August,VA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:48 AM,IQ,Found,12208,79,Y,1,1,1,,,Bern Interview,,
Chase Cain,KFYR/NBC,8/15/22,2022,August,ND,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:32 AM,IQ,Found,1644,34,Y,1,1,1,,,Bern Interview,,
Chase Cain,KTFT/NBC,8/15/22,2022,August,ID,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,4:10 AM,IQ,Found,164,4,Y,1,1,1,,,Bern Interview,,
Chase Cain,KTSM/NBC,8/15/22,2022,August,TX,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:52 AM,IQ,Found,2447,19,Y,1,1,1,,,Bern Interview,,
Chase Cain,KARE/NBC,8/15/22,2022,August,MN,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,2,"5:32 AM, 6:40 AM",IQ,Found,41482,263,Y,2,2,2,,,Bern Interview,,
Chase Cain,KCWY/NBC,8/15/22,2022,August,WY,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:43 AM,IQ,Found,332,10,Y,1,1,1,,,Bern Interview,,
Chase Cain,KGW/CBS,8/15/22,2022,August,WY,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:43 AM,IQ,Found,412,10,Y,1,1,1,,,Bern Interview,,
Chase Cain,WPSD//NBC,8/15/22,2022,August,WY,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,6:03 AM,IQ,Found,5896,26,Y,1,1,1,,,Bern Interview,,
Chase Cain,KVHP/FOX,8/15/22,2022,August,LA,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,8:12 AM,IQ,Found,1103,78,Y,1,1,1,,,Bern Interview,,
Chase Cain,KKCO/NBC,8/15/22,2022,August,CO,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,12:16 PM,IQ,Found,780,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,WXII/NBC,8/15/22,2022,August,NC,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:47 PM,IQ,Found,27650,458,Y,1,1,1,,,Bern Interview,,
Chase Cain,WAND/NBC,8/15/22,2022,August,IL,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,4:25 PM,IQ,Found,7427,99,Y,1,1,1,,,Bern Interview,,
Chase Cain,KETK/NBC,8/15/22,2022,August,TX,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,4:10 PM,IQ,Found,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,WMBF/NBC,8/15/22,2022,August,SC,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,5:38 PM,IQ,Found,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,KFOR/NBC,8/15/22,2022,August,OK,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,6:44 PM,IQ,Found,0,0,Y,1,1,1,,,Bern Interview,,
Chase Cain,Lx/NBC,8/9/22,2022,August,National,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,"Joseph, Maria",0,0,0,0,0,,,0,,21,"12:22 PM, 5:13 PM, 6:19 PM, 7:19 PM, 8:19 PM, 9:19 PM, 10:19 PM, 11:19 PM on 9th; 2:19 AM, 3:19 AM, 4:19 AM, 9:19 AM, 10:19 AM, 11:19 AM on 10th; 9:13 PM on 12th; 7:30 PM, 9:30 PM, 11:30 PM on 17th; 4:30 AM, 8:30 AM, 9:30 AM on 18th",CR,Station,0,0,Y,21,21,21,,,Bern Interview,,
Chase Cain,WVIT/NBC,8/15/22,2022,August,CT,CMN,"ClimateShiftIndex, BernInterview",CMN,,ClimateShiftIndex,Joseph,0,0,0,0,0,,,0,,1,4:18 PM,CR,Station,0,0,Y,1,1,1,,,Bern Interview,,
